Time [s],Packet ID,MOSI,MISO
11.656845083333334,70,0x80,0x00
20.984745166666666,71,0x00,0x8D
20.984751416666668,72,0xB0,0xFF
20.984756666666666,72,0x00,0x05
20.984907000000000,73,0x00,0x8E
20.984913250000002,74,0xB0,0xFF
20.984918499999999,74,0x00,0x02
20.985070166666667,75,0x00,0x8C
20.985076416666665,76,0xB0,0xFF
20.985081666666666,76,0x00,0x03
20.985231833333334,77,0x00,0x88
20.985237999999999,78,0xB0,0xFF
20.985243250000000,78,0x00,0x40
20.985394249999999,79,0x00,0x88
20.985400416666668,80,0xB0,0xFF
20.985405666666665,80,0x00,0x99
20.985557583333332,81,0x00,0x1F
20.985563666666668,82,0xB0,0xFF
20.985568916666665,82,0x00,0x18
20.985719000000000,83,0x00,0x8F
20.985725166666668,84,0xB0,0xFF
20.985730416666666,84,0x00,0x7E
20.985881583333335,85,0x00,0x1F
20.985887666666667,86,0xB0,0xFF
20.985892916666668,86,0x00,0x78
20.985903250000000,87,0x80,0x00
20.985956500000000,88,0xC2,0x00
20.985961833333334,89,0x01,0x00
20.985971500000002,90,0xA4,0x00
20.985976749999999,91,0x93,0x00
20.985989166666666,92,0x96,0x00
20.986400583333332,93,0x00,0x80
20.986407499999999,94,0xE7,0xFF
20.986563000000000,95,0x00,0x80
20.986569916666667,96,0xEF,0xFF
20.986725499999999,97,0x00,0x18
20.986732333333332,98,0xE0,0xFE
20.986887833333334,99,0x00,0x18
20.986894666666668,100,0xE6,0xFF
20.987050249999999,101,0x00,0x18
20.987057750000002,102,0x41,0xFF
20.987212499999998,103,0x00,0x8C
20.987221583333334,104,0xA0,0xFF
20.987374916666667,105,0x00,0x8C
20.987383999999999,106,0xE1,0xFF
20.987537333333332,107,0x00,0x88
20.987546416666667,108,0xE0,0xFE
20.987699750000001,109,0x00,0x80
20.987708833333333,110,0xE0,0xFE
20.987862166666666,111,0x00,0x80
20.987869416666666,112,0xEA,0xFE
20.988024666666668,113,0x00,0x18
20.988031833333334,114,0xA4,0xFF
20.988186916666667,115,0x00,0x8C
20.988193833333334,116,0xEF,0xFF
20.988349333333332,117,0x00,0x8C
20.988355916666666,118,0x92,0xFF
20.988361416666667,119,0x48,0xFF
20.990953000000001,120,0x82,0x00
20.990958083333332,121,0x91,0x00
39.555782499999999,122,0x00,0x1F
39.555788583333332,123,0xB0,0xFF
39.555793833333333,123,0x00,0x05
39.555945583333333,124,0x00,0x8D
39.555951833333332,125,0xB0,0xFF
39.555957083333332,125,0x00,0x02
39.556108000000002,126,0x00,0x8C
39.556114166666667,127,0xB0,0xFF
39.556119416666668,127,0x00,0x03
39.556269583333332,128,0x00,0x88
39.556275833333331,129,0xB0,0xFF
39.556281083333332,129,0x00,0x40
39.556432000000001,130,0x00,0x8C
39.556438166666666,131,0xB0,0xFF
39.556443416666667,131,0x00,0x99
39.556594416666670,132,0x00,0x8F
39.556600583333335,133,0xB0,0xFF
39.556605833333336,133,0x00,0x18
39.556757583333336,134,0x00,0x8F
39.556763833333335,135,0xB0,0xFF
39.556769083333336,135,0x00,0x7E
39.556919999999998,136,0x00,0x8F
39.556926249999997,137,0xB0,0xFF
39.556931499999997,137,0x00,0x78
39.556941833333333,138,0x81,0x00
39.556995083333334,139,0xA5,0x00
39.557000416666668,140,0x01,0x00
39.557010166666664,141,0x82,0x00
39.557015416666665,142,0x01,0x00
39.557027750000003,143,0x96,0x00
39.557423749999998,144,0x00,0x8C
39.557430666666669,145,0xA7,0xFF
39.557586083333334,146,0x00,0x8C
39.557593166666663,147,0x48,0xFF
39.557748500000002,148,0x00,0x8C
39.557755416666666,149,0xA7,0xFF
39.557910916666664,150,0x00,0x80
39.557917833333335,151,0xE6,0xFF
39.558073333333333,152,0x00,0x8C
39.558081000000001,153,0x41,0xFF
39.558235750000001,154,0x00,0x8E
39.558244833333333,155,0xE1,0xFF
39.558398083333330,156,0x00,0x8E
39.558407166666669,157,0xA0,0xFF
39.558560583333332,158,0x00,0x8C
39.558569666666664,159,0xE0,0xFE
39.558722916666667,160,0x00,0x8C
39.558731999999999,161,0xE8,0xFF
39.558885500000002,162,0x00,0x18
39.558892666666665,163,0xEA,0xFE
39.559047749999998,164,0x00,0x80
39.559055166666667,165,0x48,0xFF
39.559210250000000,166,0x00,0x18
39.559216999999997,167,0xEF,0xFF
39.559372583333335,168,0x00,0x8E
39.559379166666666,169,0x92,0xFF
39.559384666666666,170,0x48,0xFF
39.561975916666668,171,0xC2,0x00
39.561981250000002,172,0x01,0x00
41.895522999999997,173,0x00,0x1F
41.895529083333336,174,0xB0,0xFF
41.895534333333330,174,0x00,0x05
41.895685333333333,175,0x00,0x8C
41.895691583333331,176,0xB0,0xFF
41.895696833333332,176,0x00,0x02
41.895848583333333,177,0x00,0x89
41.895854749999998,178,0xB0,0xFF
41.895859999999999,178,0x00,0x03
41.896011666666666,179,0x00,0x1F
41.896017749999999,180,0xB0,0xFF
41.896023000000000,180,0x00,0x40
41.896172583333332,181,0x00,0x88
41.896178749999997,182,0xB0,0xFF
41.896183999999998,182,0x00,0x99
41.896335083333334,183,0x00,0x1F
41.896341166666666,184,0xB0,0xFF
41.896346416666667,184,0x00,0x18
41.896498166666667,185,0x00,0x8D
41.896504416666666,186,0xB0,0xFF
41.896509666666667,186,0x00,0x7E
41.896660583333336,187,0x00,0x8F
41.896666750000001,188,0xB0,0xFF
41.896672083333335,188,0x00,0x78
41.896682416666664,189,0x92,0x00
41.896739416666669,190,0x82,0x00
41.896744499999997,191,0x92,0x00
41.896754250000001,192,0xA5,0x00
41.896759500000002,193,0x92,0x00
41.896771916666665,194,0x83,0x00
41.897177666666664,195,0x00,0x80
41.897184583333335,196,0xEF,0xFF
41.897340166666666,197,0x00,0x18
41.897347000000003,198,0xE0,0xFE
41.897502500000002,199,0x00,0x18
41.897509333333332,200,0xEF,0xFF
41.897664833333330,201,0x00,0x8E
41.897671916666667,202,0x41,0xFF
41.897827249999999,203,0x00,0x18
41.897834666666668,204,0xE2,0xFE
41.897989666666668,205,0x00,0x18
41.897998583333333,206,0xA0,0xFF
41.898152000000003,207,0x00,0x8C
41.898161083333335,208,0xE1,0xFE
41.898314333333332,209,0x00,0x8C
41.898323416666663,210,0xE1,0xFF
41.898476833333334,211,0x00,0x80
41.898485999999998,212,0x48,0xFF
41.898639166666669,213,0x00,0x80
41.898646416666665,214,0xE8,0xFF
41.898801583333331,215,0x00,0x80
41.898809000000000,216,0x48,0xFF
41.898964083333333,217,0x00,0x18
41.898970833333337,218,0xEF,0xFF
41.899126333333335,219,0x00,0x8E
41.899132916666666,220,0x81,0xFF
41.899138333333333,221,0xE0,0xFE
41.899172333333333,222,0xA5,0x00
41.899177666666667,223,0x01,0x00
43.315707333333336,224,0x00,0x8B
43.315713500000001,225,0xB0,0xFF
43.315718833333335,225,0x00,0x05
43.315869749999997,226,0x00,0x8F
43.315875916666670,227,0xB0,0xFF
43.315881166666664,227,0x00,0x02
43.316032916666664,228,0x00,0x8F
43.316039083333337,229,0xB0,0xFF
43.316044333333330,229,0x00,0x03
43.316194666666668,230,0x00,0x1C
43.316200750000000,231,0xB0,0xFF
43.316206000000001,231,0x00,0x40
43.316357083333337,232,0x00,0x1F
43.316363166666669,233,0xB0,0xFF
43.316368416666670,233,0x00,0x99
43.316520083333330,234,0x00,0x8D
43.316526333333336,235,0xB0,0xFF
43.316531583333337,235,0x00,0x18
43.316681500000001,236,0x00,0x8F
43.316687750000000,237,0xB0,0xFF
43.316693000000001,237,0x00,0x7E
43.316844916666668,238,0x00,0x8B
43.316851083333333,239,0xB0,0xFF
43.316856333333334,239,0x00,0x78
43.316866750000003,240,0x92,0x00
43.316919833333330,241,0xC2,0x00
43.316925083333331,242,0x92,0x00
43.316934833333335,243,0xA4,0x00
43.316940083333336,244,0x93,0x00
43.316952499999999,245,0x83,0x00
43.317349333333333,246,0x00,0x88
43.317356250000003,247,0xA7,0xFF
43.317511750000001,248,0x00,0x80
43.317518666666665,249,0xA7,0xFF
43.317674333333336,250,0x00,0x18
43.317681166666667,251,0xE0,0xFE
43.317836666666665,252,0x00,0x18
43.317843500000002,253,0xE3,0xFE
43.317999000000000,254,0x00,0x88
43.318006500000003,255,0xA1,0xFF
43.318161333333336,256,0x00,0x8C
43.318170416666668,257,0xE1,0xFF
43.318323749999998,258,0x00,0x88
43.318332833333336,259,0xE1,0xFF
43.318486166666666,260,0x00,0x88
43.318495249999998,261,0xE0,0xFE
43.318648583333335,262,0x00,0x80
43.318657750000000,263,0x48,0xFF
43.318811083333337,264,0x00,0x18
43.318818250000000,265,0xEA,0xFE
43.318973416666665,266,0x00,0x8C
43.318980750000001,267,0xEA,0xFF
43.319157166666663,268,0x00,0x88
43.319164166666667,269,0x48,0xFF
43.319298250000003,270,0x00,0x88
43.319304833333334,271,0x93,0xFF
43.319310166666668,272,0xA7,0xFF
43.319344166666667,273,0x82,0x00
43.319349250000002,274,0x92,0x00
44.747994833333337,275,0x00,0xC8
44.748001083333335,276,0xB0,0xFF
44.748006333333336,276,0x00,0x05
44.748023250000003,277,0x00,0x1C
44.748029333333335,278,0xB0,0xFF
44.748034583333336,278,0x00,0x02
44.798902833333337,279,0x00,0x1F
44.798908916666669,280,0xB0,0xFF
44.798914166666670,280,0x00,0x05
44.799065083333332,281,0x00,0x8E
44.799071333333330,282,0xB0,0xFF
44.799076583333331,282,0x00,0x02
44.799228166666666,283,0x00,0x88
44.799234333333331,284,0xB0,0xFF
44.799239583333332,284,0x00,0x03
44.799389083333331,285,0x00,0x8D
44.799395333333337,286,0xB0,0xFF
44.799400583333330,286,0x00,0x40
44.799552333333331,287,0x00,0x88
44.799558500000003,288,0xB0,0xFF
44.799563749999997,288,0x00,0x99
44.799715333333332,289,0x00,0x8D
44.799721583333330,290,0xB0,0xFF
44.799726833333331,290,0x00,0x18
44.799737166666667,291,0x81,0x00
44.799788749999998,292,0xA5,0x00
44.799793916666665,293,0x91,0x00
44.799877666666667,294,0x00,0x8F
44.799883916666666,295,0xB0,0xFF
44.799889166666667,295,0x00,0x7E
44.800040083333336,296,0x00,0x8D
44.800046333333334,297,0xB0,0xFF
44.800051583333335,297,0x00,0x78
44.800202499999997,298,0x00,0x8A
44.800208666666670,299,0xB0,0xFF
44.800213916666664,299,0x00,0xA0
44.800364333333334,300,0x00,0x8E
44.800370583333333,301,0xB0,0xFF
44.800375833333334,301,0x00,0xFF
44.800525916666665,302,0x00,0x8A
44.800532166666663,303,0xB0,0xFF
44.800537416666664,303,0x00,0xFA
44.800686333333331,304,0x00,0x84
44.800692499999997,305,0xB0,0xFF
44.800697749999998,305,0x00,0x83
44.800850750000002,306,0x00,0x84
44.800856916666667,307,0xB0,0xFF
44.800862166666668,307,0x00,0xB3
44.801015333333332,308,0x00,0x84
44.801021499999997,309,0xB0,0xFF
44.801026749999998,309,0x00,0xF5
44.801177750000001,310,0x00,0x80
44.801183916666666,311,0xB0,0xFF
44.801189166666667,311,0x00,0x02
44.801335916666666,312,0x00,0x88
44.801342166666664,313,0xB0,0xFF
44.801347416666665,313,0x00,0xE6
44.801500333333337,314,0x00,0x82
44.801506583333335,315,0xB0,0xFF
44.801511833333336,315,0x00,0x93
44.801656583333333,316,0x00,0x80
44.801662749999998,317,0xB0,0xFF
44.801667999999999,317,0x00,0xA7
44.801816750000000,318,0x00,0x86
44.801822999999999,319,0xB0,0xFF
44.801828250000000,319,0x00,0xC7
44.801983499999999,320,0x00,0x08
44.801989583333331,321,0xB0,0xFF
44.801994833333332,321,0x00,0x63
44.802141583333331,322,0x00,0x84
44.802147750000003,323,0xB0,0xFF
44.802153083333330,323,0x00,0xBF
44.802163666666665,324,0x92,0x00
44.802177000000000,325,0x82,0x00
44.802182083333335,326,0x92,0x00
44.802322833333335,327,0x00,0x80
44.802329000000000,328,0xB0,0xFF
44.802334250000001,328,0x00,0x87
44.802466416666668,329,0x00,0x80
44.802472583333333,330,0xB0,0xFF
44.802477833333334,330,0x00,0x9C
44.802622666666664,331,0x00,0x08
44.802628749999997,332,0xB0,0xFF
44.802633999999998,332,0x00,0x10
44.802780749999997,333,0x00,0x84
44.802786916666669,334,0xB0,0xFF
44.802792250000003,334,0x00,0x7E
44.802949333333331,335,0x00,0x82
44.802955583333336,336,0xB0,0xFF
44.802960833333330,336,0x00,0x34
44.803109749999997,337,0x00,0x84
44.803115916666670,338,0xB0,0xFF
44.803121249999997,338,0x00,0x76
44.803270083333331,339,0x00,0x00
44.803276166666670,340,0xB0,0xFF
44.803281416666664,340,0x00,0x5D
44.803432500000000,341,0x00,0x00
44.803438583333332,342,0xB0,0xFF
44.803443833333333,342,0x00,0x5E
44.803587333333333,343,0x00,0x04
44.803593416666665,344,0xB0,0xFF
44.803598666666666,344,0x00,0x2A
44.803748166666665,345,0x00,0x84
44.803754333333330,346,0xB0,0xFF
44.803759666666664,346,0x00,0x7E
44.803910583333334,347,0x00,0x84
44.803916749999999,348,0xB0,0xFF
44.803922000000000,348,0x00,0x62
44.804079166666668,349,0x00,0x84
44.804085416666666,350,0xB0,0xFF
44.804090666666667,350,0x00,0xA4
44.804239583333334,351,0x00,0x8C
44.804245750000000,352,0xB0,0xFF
44.804251000000001,352,0x00,0xA8
44.804408166666668,353,0x00,0x8C
44.804414416666667,354,0xB0,0xFF
44.804419666666668,354,0x00,0x93
44.804562166666663,355,0x00,0x82
44.804568416666669,356,0xB0,0xFF
44.804573666666670,356,0x00,0x1B
44.804584249999998,357,0x81,0x00
44.804597500000000,358,0xA5,0x00
44.804602666666668,359,0x91,0x00
44.804718416666667,360,0x00,0x80
44.804724583333332,361,0xB0,0xFF
44.804729833333333,361,0x00,0x97
44.804880833333335,362,0x00,0x80
44.804887000000001,363,0xB0,0xFF
44.804892250000002,363,0x00,0xBF
44.805039000000001,364,0x00,0x82
44.805045249999999,365,0xB0,0xFF
44.805050500000000,365,0x00,0xD2
44.805194999999998,366,0x00,0x80
44.805201166666670,367,0xB0,0xFF
44.805206416666664,367,0x00,0x20
44.805355499999997,368,0x00,0x00
44.805361583333337,369,0xB0,0xFF
44.805366833333331,369,0x00,0x81
44.805509416666666,370,0x00,0x80
44.805515583333332,371,0xB0,0xFF
44.805520833333333,371,0x00,0x3B
44.805673833333330,372,0x00,0x80
44.805680000000002,373,0xB0,0xFF
44.805685250000003,373,0x00,0x4D
44.805827833333332,374,0x00,0x84
44.805833999999997,375,0xB0,0xFF
44.805839249999998,375,0x00,0x7D
44.805984166666669,376,0x00,0x00
44.805990250000001,377,0xB0,0xFF
44.805995500000002,377,0x00,0x9C
44.806144250000003,378,0x00,0x84
44.806150416666668,379,0xB0,0xFF
44.806155750000002,379,0x00,0xA4
44.806299666666668,380,0x00,0x88
44.806305833333333,381,0xB0,0xFF
44.806311083333334,381,0x00,0xAD
44.806458583333331,382,0x00,0x80
44.806464833333337,383,0xB0,0xFF
44.806470083333330,383,0x00,0x76
44.806614666666668,384,0x00,0x80
44.806620833333334,385,0xB0,0xFF
44.806626083333335,385,0x00,0x40
44.806775166666668,386,0x00,0x00
44.806781250000000,387,0xB0,0xFF
44.806786500000001,387,0x00,0xE7
44.806935250000002,388,0x00,0x84
44.806941416666668,389,0xB0,0xFF
44.806946750000002,389,0x00,0x53
44.806957333333337,390,0x92,0x00
44.806970666666665,391,0x82,0x00
44.806975749999999,392,0x92,0x00
44.807094333333332,393,0x00,0x04
44.807100416666664,394,0xB0,0xFF
44.807105666666665,394,0x00,0x73
44.807254416666666,395,0x00,0x82
44.807260666666664,396,0xB0,0xFF
44.807265916666665,396,0x00,0x09
44.807416250000003,397,0x00,0x82
44.807422500000001,398,0xB0,0xFF
44.807427750000002,398,0x00,0x31
44.807580750000000,399,0x00,0x00
44.807586833333332,400,0xB0,0xFF
44.807592083333333,400,0x00,0x90
44.807738833333332,401,0x00,0x8C
44.807744999999997,402,0xB0,0xFF
44.807750249999998,402,0x00,0x9A
44.807895166666668,403,0x00,0x0C
44.807901250000000,404,0xB0,0xFF
44.807906500000001,404,0x00,0x68
44.808056749999999,405,0x00,0x04
44.808062833333331,406,0xB0,0xFF
44.808068083333332,406,0x00,0x9A
44.808216250000001,407,0x00,0x80
44.808222499999999,408,0xB0,0xFF
44.808227750000000,408,0x00,0x36
44.808376583333335,409,0x00,0x80
44.808382750000000,410,0xB0,0xFF
44.808388000000001,410,0x00,0x77
44.808528583333334,411,0x00,0x0C
44.808534666666667,412,0xB0,0xFF
44.808539916666668,412,0x00,0x76
44.808685416666670,413,0x00,0x03
44.808691500000002,414,0xB0,0xFF
44.808696750000003,414,0x00,0x5C
44.808852000000002,415,0x00,0x00
44.808858083333334,416,0xB0,0xFF
44.808863333333335,416,0x00,0xDC
44.809016499999998,417,0x00,0x80
44.809022666666664,418,0xB0,0xFF
44.809027916666665,418,0x00,0xC6
44.809176666666666,419,0x00,0x84
44.809182916666664,420,0xB0,0xFF
44.809188166666665,420,0x00,0xF4
44.809343416666664,421,0x00,0x00
44.809349500000003,422,0xB0,0xFF
44.809354749999997,422,0x00,0x6D
44.809365499999998,423,0x01,0x00
44.809401333333334,424,0x82,0x00
44.809406416666668,425,0x91,0x00
44.809501500000003,426,0x00,0x80
44.809507666666669,427,0xB0,0xFF
44.809512916666669,427,0x00,0xB0
44.809663916666665,428,0x00,0x80
44.809670083333330,429,0xB0,0xFF
44.809675333333331,429,0x00,0x22
44.809827083333332,430,0x00,0x80
44.809833249999997,431,0xB0,0xFF
44.809838499999998,431,0x00,0x5B
44.809985249999997,432,0x00,0x80
44.809991500000002,433,0xB0,0xFF
44.809996750000003,433,0x00,0x96
44.810141416666667,434,0x00,0x00
44.810147499999999,435,0xB0,0xFF
44.810152750000000,435,0x00,0x30
44.810297499999997,436,0x00,0x88
44.810303666666670,437,0xB0,0xFF
44.810308999999997,437,0x00,0x3A
44.810455833333336,438,0x00,0x00
44.810461916666668,439,0xB0,0xFF
44.810467166666669,439,0x00,0x44
44.810618249999997,440,0x00,0x00
44.810624333333337,441,0xB0,0xFF
44.810629583333331,441,0x00,0x63
44.810774083333335,442,0x00,0x80
44.810780250000001,443,0xB0,0xFF
44.810785500000001,443,0x00,0xE3
44.810932416666667,444,0x00,0x00
44.810938499999999,445,0xB0,0xFF
44.810943750000000,445,0x00,0x3C
44.811098333333334,446,0x00,0x80
44.811104499999999,447,0xB0,0xFF
44.811109750000000,447,0x00,0x83
44.811262083333332,448,0x00,0x80
44.811268333333331,449,0xB0,0xFF
44.811273583333332,449,0x00,0xEC
44.811422333333333,450,0x00,0x80
44.811428499999998,451,0xB0,0xFF
44.811433749999999,451,0x00,0x77
44.811586916666670,452,0x00,0x80
44.811593083333335,453,0xB0,0xFF
44.811598333333336,453,0x00,0xCE
44.811753500000002,454,0x00,0x80
44.811759750000000,455,0xB0,0xFF
44.811765000000001,455,0x00,0xEB
44.811775583333336,456,0x92,0x00
44.811788916666664,457,0x82,0x00
44.811793999999999,458,0x92,0x00
44.811913083333330,459,0x00,0x80
44.811919333333336,460,0xB0,0xFF
44.811924583333337,460,0x00,0x0D
44.812075499999999,461,0x00,0x88
44.812081666666664,462,0xB0,0xFF
44.812086999999998,462,0x00,0x7B
44.812236499999997,463,0x00,0x80
44.812242750000003,464,0xB0,0xFF
44.812247999999997,464,0x00,0xD6
44.812412500000001,465,0x00,0x00
44.812418583333333,466,0xB0,0xFF
44.812423833333334,466,0x00,0x7B
44.812560499999996,467,0x00,0x80
44.812566750000002,468,0xB0,0xFF
44.812572000000003,468,0x00,0x14
44.812727250000002,469,0x00,0x08
44.812733333333334,470,0xB0,0xFF
44.812738583333335,470,0x00,0x9B
44.812889499999997,471,0x00,0x80
44.812895750000003,472,0xB0,0xFF
44.812900999999997,472,0x00,0xCC
44.813047750000003,473,0x00,0x80
44.813053916666668,474,0xB0,0xFF
44.813059166666669,474,0x00,0x29
44.813216500000003,475,0x00,0x80
44.813222750000001,476,0xB0,0xFF
44.813228000000002,476,0x00,0x69
44.813383083333335,477,0x00,0x80
44.813389333333333,478,0xB0,0xFF
44.813394583333334,478,0x00,0x30
44.813547499999999,479,0x00,0x80
44.813553749999997,480,0xB0,0xFF
44.813558999999998,480,0x00,0x3B
44.813703750000002,481,0x00,0x80
44.813709916666667,482,0xB0,0xFF
44.813715166666668,482,0x00,0x39
44.813870333333334,483,0x00,0x80
44.813876499999999,484,0xB0,0xFF
44.813881750000000,484,0x00,0x59
44.814030666666667,485,0x00,0x00
44.814036750000000,486,0xB0,0xFF
44.814042000000001,486,0x00,0xCE
44.814186749999998,487,0x00,0x80
44.814192916666670,488,0xB0,0xFF
44.814198249999997,488,0x00,0x9F
44.814208833333332,489,0x92,0x00
44.814222166666667,490,0x82,0x00
44.814227250000002,491,0x92,0x00
44.814347083333331,492,0x00,0x00
44.814353166666663,493,0xB0,0xFF
44.814358416666664,493,0x00,0x42
44.814511583333335,494,0x00,0x80
44.814517750000000,495,0xB0,0xFF
44.814523000000001,495,0x00,0xCF
44.814671750000002,496,0x00,0x80
44.814678000000001,497,0xB0,0xFF
44.814683250000002,497,0x00,0xCE
44.814832166666669,498,0x00,0x80
44.814838416666667,499,0xB0,0xFF
44.814843666666668,499,0x00,0x35
44.814996583333333,500,0x00,0x80
44.815002749999998,501,0xB0,0xFF
44.815007999999999,501,0x00,0x19
44.815159000000001,502,0x00,0x80
44.815165166666667,503,0xB0,0xFF
44.815170416666668,503,0x00,0x7E
44.815323583333331,504,0x00,0x80
44.815329749999997,505,0xB0,0xFF
44.815334999999997,505,0x00,0xA5
44.815477583333333,506,0x00,0x80
44.815483833333332,507,0xB0,0xFF
44.815489083333333,507,0x00,0x8E
44.815635749999998,508,0x00,0x80
44.815641916666664,509,0xB0,0xFF
44.815647166666665,509,0x00,0x6B
44.815796083333332,510,0x00,0x04
44.815802166666664,511,0xB0,0xFF
44.815807416666665,511,0x00,0x8D
44.815957833333336,512,0x00,0x80
44.815964000000001,513,0xB0,0xFF
44.815969250000002,513,0x00,0x92
44.816120333333330,514,0x00,0x00
44.816126416666670,515,0xB0,0xFF
44.816131666666664,515,0x00,0xE6
44.816281166666670,516,0x00,0x80
44.816287416666668,517,0xB0,0xFF
44.816292666666669,517,0x00,0x97
44.816448333333334,518,0x00,0x00
44.816454416666666,519,0xB0,0xFF
44.816459666666667,519,0x00,0x6F
44.816603916666665,520,0x00,0x00
44.816609999999997,521,0xB0,0xFF
44.816615249999998,521,0x00,0xA8
44.816625999999999,522,0x01,0x00
44.816639083333335,523,0xA5,0x00
44.816644250000003,524,0x80,0x00
44.816761999999997,525,0x00,0x80
44.816768166666670,526,0xB0,0xFF
44.816773499999996,526,0x00,0x0F
44.816920333333336,527,0x00,0x00
44.816926416666668,528,0xB0,0xFF
44.816931666666669,528,0x00,0xDA
44.817090999999998,529,0x00,0x80
44.817097166666670,530,0xB0,0xFF
44.817102499999997,530,0x00,0x8B
44.817251416666664,531,0x00,0x80
44.817257583333337,532,0xB0,0xFF
44.817262833333331,532,0x00,0xEF
44.817411749999998,533,0x00,0x00
44.817417833333330,534,0xB0,0xFF
44.817423083333331,534,0x00,0xBA
44.817578333333330,535,0x00,0x08
44.817584416666669,536,0xB0,0xFF
44.817589666666670,536,0x00,0x55
44.817738749999997,537,0x00,0x00
44.817744833333336,538,0xB0,0xFF
44.817750083333337,538,0x00,0xD1
44.817907333333331,539,0x00,0x00
44.817913416666670,540,0xB0,0xFF
44.817918666666664,540,0x00,0x13
44.818059249999997,541,0x00,0x80
44.818065416666670,542,0xB0,0xFF
44.818070666666664,542,0x00,0x9B
44.818221666666666,543,0x00,0x80
44.818227833333331,544,0xB0,0xFF
44.818233083333332,544,0x00,0xAC
44.818376250000000,545,0x00,0x88
44.818382416666665,546,0xB0,0xFF
44.818387666666666,546,0x00,0x0C
44.818537999999997,547,0x00,0x88
44.818544166666669,548,0xB0,0xFF
44.818549416666670,548,0x00,0x3B
44.818691999999999,549,0x00,0x80
44.818698249999997,550,0xB0,0xFF
44.818703499999998,550,0x00,0x13
44.818852249999999,551,0x00,0x80
44.818858416666664,552,0xB0,0xFF
44.818863666666665,552,0x00,0xF8
44.819010416666664,553,0x00,0x80
44.819016666666670,554,0xB0,0xFF
44.819021916666664,554,0x00,0xB0
44.819032499999999,555,0x80,0x00
44.819045750000001,556,0xA5,0x00
44.819050916666669,557,0x91,0x00
44.819162416666664,558,0x00,0x80
44.819168583333337,559,0xB0,0xFF
44.819173833333330,559,0x00,0x8E
44.819322749999998,560,0x00,0x08
44.819328833333330,561,0xB0,0xFF
44.819334083333331,561,0x00,0x4F
44.819493583333333,562,0x00,0x00
44.819499666666665,563,0xB0,0xFF
44.819504916666666,563,0x00,0x46
44.819651749999998,564,0x00,0x00
44.819657833333331,565,0xB0,0xFF
44.819663083333332,565,0x00,0x97
44.819811999999999,566,0x00,0x80
44.819818249999997,567,0xB0,0xFF
44.819823499999998,567,0x00,0xB7
44.819972249999999,568,0x00,0x80
44.819978416666665,569,0xB0,0xFF
44.819983666666666,569,0x00,0x18
44.820134666666668,570,0x00,0x80
44.820140833333333,571,0xB0,0xFF
44.820146083333334,571,0x00,0xCD
44.820299249999998,572,0x00,0x80
44.820305416666663,573,0xB0,0xFF
44.820310666666664,573,0x00,0x36
44.820484000000000,574,0x00,0x80
44.820490249999999,575,0xB0,0xFF
44.820495500000000,575,0x00,0xCC
44.820623416666663,576,0x00,0x0C
44.820629500000003,577,0xB0,0xFF
44.820634750000004,577,0x00,0x05
44.820784250000003,578,0x00,0x80
44.820790416666668,579,0xB0,0xFF
44.820795750000002,579,0x00,0x39
44.820946666666664,580,0x00,0x80
44.820952833333337,581,0xB0,0xFF
44.820958083333331,581,0x00,0x54
44.821103000000001,582,0x00,0x08
44.821109083333333,583,0xB0,0xFF
44.821114333333334,583,0x00,0x34
44.821263083333335,584,0x00,0x80
44.821269250000000,585,0xB0,0xFF
44.821274500000001,585,0x00,0x98
44.821425499999997,586,0x00,0x80
44.821431666666669,587,0xB0,0xFF
44.821436916666670,587,0x00,0x7C
44.821447583333331,588,0x93,0x00
44.821460750000000,589,0xC2,0x00
44.821466083333334,590,0x01,0x00
44.821587916666665,591,0x00,0x80
44.821594083333331,592,0xB0,0xFF
44.821599333333332,592,0x00,0xC9
44.821744083333336,593,0x00,0x84
44.821750333333334,594,0xB0,0xFF
44.821755583333335,594,0x00,0x9F
44.821898083333330,595,0x00,0x80
44.821904250000003,596,0xB0,0xFF
44.821909499999997,596,0x00,0xFA
44.822058249999998,597,0x00,0x80
44.822064500000003,598,0xB0,0xFF
44.822069749999997,598,0x00,0x5C
44.822220666666666,599,0x00,0x80
44.822226916666665,600,0xB0,0xFF
44.822232166666666,600,0x00,0x7A
44.822376916666670,601,0x00,0x80
44.822383083333335,602,0xB0,0xFF
44.822388333333336,602,0x00,0xC9
44.822535083333335,603,0x00,0x80
44.822541333333334,604,0xB0,0xFF
44.822546583333335,604,0x00,0xFE
44.822695333333336,605,0x00,0x80
44.822701500000001,606,0xB0,0xFF
44.822706750000002,606,0x00,0x44
44.822855833333335,607,0x00,0x04
44.822861916666668,608,0xB0,0xFF
44.822867166666668,608,0x00,0x9A
44.823020249999999,609,0x00,0x00
44.823026333333331,610,0xB0,0xFF
44.823031583333332,610,0x00,0x4A
44.823182500000001,611,0x00,0x80
44.823188750000000,612,0xB0,0xFF
44.823194000000001,612,0x00,0xC0
44.823347249999998,613,0x00,0x00
44.823353333333330,614,0xB0,0xFF
44.823358583333331,614,0x00,0xC3
44.823513583333330,615,0x00,0x00
44.823519666666670,616,0xB0,0xFF
44.823524916666663,616,0x00,0xA9
44.823682333333331,617,0x00,0x80
44.823688500000003,618,0xB0,0xFF
44.823693749999997,618,0x00,0x1B
44.823842833333330,619,0x00,0x00
44.823848916666670,620,0xB0,0xFF
